NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_51	ACTN2	12663	0.0031052855774760246	-0.10801018	No	
row_52	CD36	13281	0.001961618196219206	-0.121131405	No	
row_53	SH3BGR	13502	0.0015951930545270443	-0.12254379	No	
row_54	LDB3	13660	0.0013799454318359494	-0.122098096	No	
row_55	TNNC2	14574	3.0551126110367477E-4	-0.14394934	No	
row_56	MYF6	14612	2.667579101398587E-4	-0.13996446	No	
row_57	MYL1	14860	2.4053231754805893E-5	-0.14217316	No	
row_58	MYBPH	15700	-8.339055348187685E-4	-0.1618419	No	
row_59	TNNI2	16077	-0.0012529551750048995	-0.16785525	No	
row_60	SLN	16539	-0.0018639065092429519	-0.17637551	No	
row_61	TSC2	16641	-0.0020095594227313995	-0.1742782	No	
row_62	MYL7	17104	-0.002807752462103963	-0.18282796	No	
row_63	DAPK2	17425	-0.0034484544303268194	-0.18718967	No	
row_64	ACTC1	17444	-0.003474051132798195	-0.18264441	No	
row_65	TNNI1	18528	-0.0058240219950675964	-0.20950952	No	
row_66	MB	18720	-0.006323845591396093	-0.2100666	No	
row_67	EFS	18721	-0.006324810441583395	-0.20499046	No	
row_68	MYL2	19046	-0.007119158748537302	-0.20947015	No	
row_69	MYH11	19300	-0.007803038228303194	-0.21185581	No	
row_70	PRNP	19378	-0.00801891926676035	-0.20905066	No	
row_71	HBEGF	19960	-0.00948383193463087	-0.22111012	No	
row_72	FXYD1	19962	-0.009487380273640156	-0.21606347	No	
row_73	ACTA1	20454	-0.010804584249854088	-0.22546855	No	
row_74	MYH3	20969	-0.012372003868222237	-0.23555195	No	
row_75	COX6A2	21110	-0.012805423699319363	-0.23460488	No	
row_76	SORBS1	21185	-0.0130370007827878	-0.23171124	No	
row_77	SCD	21622	-0.014420307241380215	-0.23949419	No	
row_78	TCAP	21807	-0.015106454491615295	-0.23984481	No	
row_79	MYOG	21942	-0.01549446489661932	-0.23872077	No	
row_80	HSPB8	22105	-0.016128508374094963	-0.23842254	No	
row_81	PVALB	22510	-0.017563236877322197	-0.2452617	No	
row_82	SPDEF	22885	-0.018910668790340424	-0.25121605	No	
row_83	MYOM1	23077	-0.01969033293426037	-0.25177312	No	
row_84	PKIA	23364	-0.020793035626411438	-0.25513208	Yes	
row_85	ABLIM1	23494	-0.021324604749679565	-0.25386056	Yes	
row_86	FHL1	23559	-0.021555449813604355	-0.25067198	Yes	
row_87	MYH7	23605	-0.021719910204410553	-0.24692306	Yes	
row_88	PPP1R3C	23662	-0.02192392200231552	-0.24349853	Yes	
row_89	CKM	23761	-0.022301770746707916	-0.24131274	Yes	
row_90	FST	24140	-0.02395745739340782	-0.24738507	Yes	
row_91	CFD	24404	-0.02505316771566868	-0.25006565	Yes	
row_92	TNNC1	24555	-0.025653718039393425	-0.24941352	Yes	
row_93	TNNT2	24824	-0.026908734813332558	-0.25224158	Yes	
row_94	WWTR1	25021	-0.02782451920211315	-0.25294614	Yes	
row_95	MYOZ1	25108	-0.028284762054681778	-0.2504064	Yes	
row_96	ANKRD2	25209	-0.02879050001502037	-0.2482796	Yes	
row_97	PDLIM7	25302	-0.029215313494205475	-0.24591684	Yes	
row_98	MYH2	25415	-0.02983018010854721	-0.24414395	Yes	
row_99	MYH1	25458	-0.030016347765922546	-0.24030653	Yes	
row_100	FLII	25676	-0.031056540086865425	-0.24163043	Yes	
row_101	BHLHE40	25719	-0.03126268833875656	-0.237793	Yes	
row_102	RYR1	25854	-0.031992778182029724	-0.23666896	Yes	
row_103	LARGE1	26031	-0.03292619809508324	-0.23678365	Yes	
row_104	KCNH2	26109	-0.03332756459712982	-0.2339785	Yes	
row_105	MYH8	26172	-0.03377455845475197	-0.23073094	Yes	
row_106	GABARAPL2	26283	-0.03453417122364044	-0.22889905	Yes	
row_107	MYH4	26285	-0.03453729674220085	-0.22385241	Yes	
row_108	SPEG	26502	-0.035855941474437714	-0.22514682	Yes	
row_109	CASQ1	26760	-0.03752373158931732	-0.22765045	Yes	
row_110	KCNH1	26802	-0.03783191740512848	-0.22378354	Yes	
row_111	CAMK2B	26965	-0.03879368677735329	-0.2234853	Yes	
row_112	SOD3	27305	-0.04106853902339935	-0.2284074	Yes	
row_113	CSRP3	27317	-0.04115345701575279	-0.22365569	Yes	
row_114	TPM3	27418	-0.04190906137228012	-0.22152887	Yes	
row_115	MRAS	27634	-0.04347556456923485	-0.22279379	Yes	
row_116	GAA	27785	-0.044520873576402664	-0.22214164	Yes	
row_117	MEF2C	27797	-0.04461579769849777	-0.21738993	Yes	
row_118	ATP2A1	27819	-0.04476051405072212	-0.21293315	Yes	
row_119	PLXNB2	27855	-0.04506611078977585	-0.20888928	Yes	
row_120	VIPR1	27907	-0.045480553060770035	-0.20531729	Yes	
row_121	RIT1	27930	-0.04567627236247063	-0.20088999	Yes	
row_122	ITGB4	27983	-0.0461374893784523	-0.1973475	Yes	
row_123	BAG1	28077	-0.047108400613069534	-0.19501424	Yes	
row_124	SGCG	28196	-0.04816083982586861	-0.19341831	Yes	
row_125	MYO1C	28225	-0.04845656454563141	-0.18916798	Yes	
row_126	TNNT3	28377	-0.04983045160770416	-0.18854533	Yes	
row_127	CASQ2	28423	-0.050331246107816696	-0.18479638	Yes	
row_128	EPHB3	28431	-0.05037326365709305	-0.1799267	Yes	
row_129	SIRT2	28443	-0.05044671520590782	-0.17517498	Yes	
row_130	PC	28510	-0.05106114223599434	-0.1720454	Yes	
row_131	AKT2	28565	-0.05166200175881386	-0.16856189	Yes	
row_132	SVIL	28793	-0.05412861332297325	-0.17018072	Yes	
row_133	DTNA	28876	-0.055100567638874054	-0.16752304	Yes	
row_134	ATP6AP1	29021	-0.05666807293891907	-0.16669393	Yes	
row_135	PYGM	29465	-0.0620277002453804	-0.17468333	Yes	
row_136	CDKN1A	29473	-0.06208600476384163	-0.16981363	Yes	
row_137	CNN3	29553	-0.06317543983459473	-0.16706747	Yes	
row_138	MYBPC3	29586	-0.06367563456296921	-0.16293511	Yes	
row_139	TNNT1	29674	-0.06461532413959503	-0.16042489	Yes	
row_140	NQO1	29680	-0.0646432638168335	-0.15549621	Yes	
row_141	CLU	29688	-0.06476695090532303	-0.15062653	Yes	
row_142	SPTAN1	29799	-0.06648245453834534	-0.14879464	Yes	
row_143	SORBS3	30077	-0.07031170278787613	-0.15188815	Yes	
row_144	ACHE	30132	-0.07115314155817032	-0.14840464	Yes	
row_145	MEF2A	30291	-0.07398926466703415	-0.14798844	Yes	
row_146	CDH13	30303	-0.07412227243185043	-0.14323673	Yes	
row_147	MYL3	30324	-0.07435421645641327	-0.13875045	Yes	
row_148	APOD	30366	-0.07524333894252777	-0.13488354	Yes	
row_149	FGF2	30539	-0.07817590981721878	-0.13488024	Yes	
row_150	ITGB1	30549	-0.07847955077886581	-0.13006954	Yes	
row_151	GADD45B	30607	-0.07988828420639038	-0.12667452	Yes	
row_152	DMPK	30721	-0.08220653980970383	-0.12493112	Yes	
row_153	SMTN	30764	-0.08323662728071213	-0.12109369	Yes	
row_154	CTF1	30838	-0.08544951677322388	-0.11817056	Yes	
row_155	HRC	30876	-0.08627986162900925	-0.114185676	Yes	
row_156	MEF2D	30883	-0.08655533194541931	-0.10928649	Yes	
row_157	AEBP1	30950	-0.08831411600112915	-0.10615691	Yes	
row_158	ITGB5	30979	-0.08895894140005112	-0.101906575	Yes	
row_159	PTGIS	31149	-0.09382140636444092	-0.10181481	Yes	
row_160	NOTCH1	31286	-0.0979478731751442	-0.10074975	Yes	
row_161	BDKRB2	31327	-0.09895822405815125	-0.09685334	Yes	
row_162	SYNGR2	31385	-0.10146032273769379	-0.09345832	Yes	
row_163	CRYAB	31392	-0.10164523124694824	-0.088559136	Yes	
row_164	IGFBP7	31400	-0.10206037014722824	-0.083689444	Yes	
row_165	NCAM1	31641	-0.11228577047586441	-0.0856917	Yes	
row_166	LAMA2	31655	-0.11312646418809891	-0.08099897	Yes	
row_167	TPM2	31692	-0.1148313656449318	-0.076984584	Yes	
row_168	GSN	31749	-0.1176380068063736	-0.07356007	Yes	
row_169	SSPN	31783	-0.11931046843528748	-0.0694572	Yes	
row_170	IGF1	31830	-0.12203942239284515	-0.065737754	Yes	
row_171	SCHIP1	31855	-0.12309259921312332	-0.061369453	Yes	
row_172	MYL4	31956	-0.12845458090305328	-0.05924264	Yes	
row_173	COX7A1	32120	-0.14200249314308167	-0.05897391	Yes	
row_174	APP	32183	-0.14925308525562286	-0.05572635	Yes	
row_175	SPARC	32350	-0.1664145439863205	-0.055546097	Yes	
row_176	MYH9	32403	-0.17486388981342316	-0.052003607	Yes	
row_177	GJA5	32464	-0.18436633050441742	-0.048697066	Yes	
row_178	PDE4DIP	32524	-0.1959238499403	-0.045361027	Yes	
row_179	SPHK1	32534	-0.19766616821289062	-0.040550325	Yes	
row_180	APLNR	32568	-0.20518752932548523	-0.03644746	Yes	
row_181	COL1A1	32625	-0.21929976344108582	-0.033022944	Yes	
row_182	COL3A1	32711	-0.24588719010353088	-0.030453734	Yes	
row_183	TAGLN	32748	-0.25314801931381226	-0.02643935	Yes	
row_184	MYLK	32754	-0.25486549735069275	-0.021510676	Yes	
row_185	COL15A1	32814	-0.2749972343444824	-0.018174637	Yes	
row_186	COL6A3	32885	-0.3073536157608032	-0.015163028	Yes	
row_187	TPD52L1	32922	-0.3203045129776001	-0.011148645	Yes	
row_188	COL6A2	32969	-0.3428184688091278	-0.007429194	Yes	
row_189	COL4A2	33065	-0.38592973351478577	-0.005154916	Yes	
row_190	STC2	33148	-0.4276595711708069	-0.002497225	Yes	
row_191	ADAM12	33263	-0.48159152269363403	-7.8331993E-4	Yes	
row_192	TGFB1	33364	-0.5308243632316589	0.0013434916	Yes	
row_193	LSP1	33553	-0.634590744972229	8.748922E-4	Yes	
row_194	ITGA7	33603	-0.6607543230056763	0.0045058625	Yes	
row_195	BIN1	33619	-0.6687291860580444	0.009139605	Yes	
row_196	IGFBP3	33981	-1.069739818572998	0.0035686635	Yes	
