NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_41	PSMA2	28116	-0.047508303076028824	-0.61592776	No	
row_42	CASP4	28205	-0.0482344850897789	-0.6134727	No	
row_43	IL7	28579	-0.0517534576356411	-0.61942357	No	
row_44	TNFAIP3	28816	-0.0543263740837574	-0.62133366	No	
row_45	PFKP	29044	-0.056930072605609894	-0.6229783	No	
row_46	CXCL10	29220	-0.0590178519487381	-0.6230893	No	
row_47	METTL7B	29401	-0.061321742832660675	-0.62334776	Yes	
row_48	TXNIP	29417	-0.061492014676332474	-0.61873966	Yes	
row_49	CDKN1A	29473	-0.06208600476384163	-0.6153113	Yes	
row_50	PIM1	29551	-0.06310290098190308	-0.6125319	Yes	
row_51	CFH	29721	-0.06520090252161026	-0.6124659	Yes	
row_52	KLRK1	29842	-0.0670110285282135	-0.6109547	Yes	
row_53	SPPL2A	29928	-0.06811563670635223	-0.6084112	Yes	
row_54	TRIM25	30124	-0.07106805592775345	-0.6091121	Yes	
row_55	TNFAIP6	30135	-0.07118744403123856	-0.60435647	Yes	
row_56	SOCS3	30631	-0.08040499687194824	-0.6139056	Yes	
row_57	IL6	30642	-0.08060431480407715	-0.60915005	Yes	
row_58	IFNAR2	30817	-0.08491453528404236	-0.60923153	Yes	
row_59	BST2	31205	-0.09561605751514435	-0.6155953	Yes	
row_60	NCOA3	31244	-0.0967649519443512	-0.61166555	Yes	
row_61	PLSCR1	31252	-0.09701541811227798	-0.6068215	Yes	
row_62	BATF2	31404	-0.10224514454603195	-0.6062246	Yes	
row_63	RNF31	31567	-0.10877212136983871	-0.60595214	Yes	
row_64	RBCK1	31610	-0.11068171262741089	-0.6021404	Yes	
row_65	STAT2	31694	-0.11485474556684494	-0.5995379	Yes	
row_66	FPR1	31729	-0.11672041565179825	-0.5954902	Yes	
row_67	SSPN	31783	-0.11931046843528748	-0.5920029	Yes	
row_68	PTPN1	31810	-0.120986208319664	-0.58771926	Yes	
row_69	SLC25A28	31837	-0.12252499163150787	-0.5834356	Yes	
row_70	EIF2AK2	31842	-0.12277554720640182	-0.5785031	Yes	
row_71	LYSMD2	31922	-0.12715615332126617	-0.5757826	Yes	
row_72	NOD1	31927	-0.1274079829454422	-0.5708501	Yes	
row_73	SOD2	31948	-0.12830910086631775	-0.56638944	Yes	
row_74	CFB	31980	-0.13063380122184753	-0.56225324	Yes	
row_75	HLA-DQA1	32032	-0.13479062914848328	-0.55870694	Yes	
row_76	LY6E	32083	-0.1390085369348526	-0.55513114	Yes	
row_77	XCL1	32100	-0.14050975441932678	-0.55055255	Yes	
row_78	TRAFD1	32176	-0.14815030992031097	-0.5477141	Yes	
row_79	STAT3	32242	-0.15485413372516632	-0.54458076	Yes	
row_80	CASP8	32250	-0.1557711809873581	-0.5397367	Yes	
row_81	VAMP8	32365	-0.16903811693191528	-0.5380485	Yes	
row_82	P2RY14	32401	-0.1746758371591568	-0.5340303	Yes	
row_83	IFITM3	32459	-0.1838022917509079	-0.530661	Yes	
row_84	VAMP5	32473	-0.1862701028585434	-0.5259939	Yes	
row_85	HIF1A	32520	-0.1953626424074173	-0.5223001	Yes	
row_86	ICAM1	32543	-0.20021630823612213	-0.5178985	Yes	
row_87	PSME2	32635	-0.22083087265491486	-0.51553196	Yes	
row_88	IRF2	32641	-0.22338394820690155	-0.51062894	Yes	
row_89	IRF9	32653	-0.22736065089702606	-0.5059028	Yes	
row_90	SELP	32661	-0.2309487760066986	-0.5010588	Yes	
row_91	TNFAIP2	32671	-0.23397979140281677	-0.49627376	Yes	
row_92	IL4R	32678	-0.23639962077140808	-0.4914002	Yes	
row_93	NFKBIA	32686	-0.23922312259674072	-0.48655617	Yes	
row_94	RNF213	32701	-0.24275049567222595	-0.48191857	Yes	
row_95	B2M	32729	-0.2489909827709198	-0.4776644	Yes	
row_96	TRIM21	32767	-0.25845491886138916	-0.4737052	Yes	
row_97	PSME1	32777	-0.2615281641483307	-0.46892014	Yes	
row_98	MVP	32784	-0.26376134157180786	-0.4640466	Yes	
row_99	CASP7	32813	-0.27461934089660645	-0.45982194	Yes	
row_100	ADAR	32828	-0.28064000606536865	-0.45518434	Yes	
row_101	PSMB8	32844	-0.28898558020591736	-0.45057625	Yes	
row_102	HELZ2	32845	-0.2890724539756775	-0.44552574	Yes	
row_103	IL18BP	32850	-0.29005667567253113	-0.4405932	Yes	
row_104	SP110	32855	-0.2918669283390045	-0.4356607	Yes	
row_105	JAK2	32933	-0.32411062717437744	-0.43288124	Yes	
row_106	ZNFX1	32939	-0.3253757357597351	-0.4279782	Yes	
row_107	TAPBP	32953	-0.3335736095905304	-0.4233111	Yes	
row_108	PML	32973	-0.3438374400138855	-0.418821	Yes	
row_109	OGFR	32993	-0.3537023067474365	-0.41433087	Yes	
row_110	ITGB7	32995	-0.35420018434524536	-0.40930986	Yes	
row_111	EIF4E3	33004	-0.3579767048358917	-0.40449533	Yes	
row_112	MYD88	33019	-0.3647344708442688	-0.39985773	Yes	
row_113	FAS	33035	-0.37065109610557556	-0.39524963	Yes	
row_114	DDX60	33049	-0.37659355998039246	-0.39058256	Yes	
row_115	CCL2	33060	-0.38432207703590393	-0.385827	Yes	
row_116	IRF5	33064	-0.3856637179851532	-0.38086498	Yes	
row_117	IRF7	33066	-0.3871263265609741	-0.37584397	Yes	
row_118	FCGR1A	33067	-0.3876090943813324	-0.37079346	Yes	
row_119	LAP3	33090	-0.3998841643333435	-0.36639184	Yes	
row_120	USP18	33096	-0.4018539786338806	-0.3614888	Yes	
row_121	CMKLR1	33116	-0.41353639960289	-0.35699868	Yes	
row_122	PARP14	33149	-0.42770275473594666	-0.35289198	Yes	
row_123	IFITM2	33161	-0.43287399411201477	-0.34816593	Yes	
row_124	HLA-A	33177	-0.43989548087120056	-0.34355783	Yes	
row_125	GCH1	33199	-0.45189493894577026	-0.3391267	Yes	
row_126	IFIH1	33204	-0.4547455906867981	-0.33419418	Yes	
row_127	TAP1	33221	-0.46021780371665955	-0.32961556	Yes	
row_128	SERPING1	33237	-0.46729397773742676	-0.32500747	Yes	
row_129	IFI30	33239	-0.46767696738243103	-0.31998646	Yes	
row_130	CSF2RB	33246	-0.47297203540802	-0.31511292	Yes	
row_131	TRIM14	33267	-0.48241961002349854	-0.31065232	Yes	
row_132	HERC6	33293	-0.49646127223968506	-0.30633914	Yes	
row_133	IFI44	33307	-0.5007379055023193	-0.30167207	Yes	
row_134	SAMHD1	33310	-0.5012394785881042	-0.29668057	Yes	
row_135	IFI35	33312	-0.5013612508773804	-0.29165953	Yes	
row_136	DHX58	33313	-0.502141535282135	-0.28660905	Yes	
row_137	IFI27	33319	-0.504494309425354	-0.281706	Yes	
row_138	DDX58	33336	-0.5112212300300598	-0.27712741	Yes	
row_139	NMI	33337	-0.51158607006073	-0.2720769	Yes	
row_140	PSMB10	33338	-0.5124900937080383	-0.2670264	Yes	
row_141	SOCS1	33340	-0.5126594305038452	-0.2620054	Yes	
row_142	IL15RA	33413	-0.5582401752471924	-0.25907847	Yes	
row_143	CD86	33447	-0.5731748342514038	-0.25500128	Yes	
row_144	CD274	33461	-0.5809829235076904	-0.25033417	Yes	
row_145	OAS3	33474	-0.5885367393493652	-0.24563761	Yes	
row_146	TNFSF10	33477	-0.5903804302215576	-0.2406461	Yes	
row_147	C1R	33490	-0.5962734222412109	-0.23594952	Yes	
row_148	LCP2	33493	-0.5973769426345825	-0.230958	Yes	
row_149	XAF1	33497	-0.5984830856323242	-0.22599597	Yes	
row_150	APOL6	33517	-0.6088742017745972	-0.22150587	Yes	
row_151	FGL2	33526	-0.6142340898513794	-0.21669132	Yes	
row_152	CD40	33529	-0.6176584959030151	-0.2116998	Yes	
row_153	OAS2	33551	-0.6327831149101257	-0.20726867	Yes	
row_154	STAT1	33558	-0.6377294659614563	-0.20239513	Yes	
row_155	IFIT3	33561	-0.6390923857688904	-0.19740361	Yes	
row_156	VCAM1	33572	-0.6440395712852478	-0.19264805	Yes	
row_157	IL15	33599	-0.6598981618881226	-0.18836439	Yes	
row_158	BANK1	33605	-0.6613534688949585	-0.18346135	Yes	
row_159	IFI44L	33617	-0.6679211258888245	-0.17873529	Yes	
row_160	PTPN6	33621	-0.6691502928733826	-0.17377326	Yes	
row_161	C1S	33636	-0.6769532561302185	-0.16913567	Yes	
row_162	HLA-DMA	33637	-0.678148090839386	-0.16408518	Yes	
row_163	SLAMF7	33638	-0.6787259578704834	-0.15903467	Yes	
row_164	NLRC5	33641	-0.6806144118309021	-0.15404315	Yes	
row_165	ISG20	33649	-0.6846969723701477	-0.14919911	Yes	
row_166	PARP12	33651	-0.6851539611816406	-0.14417809	Yes	
row_167	CIITA	33658	-0.6895819902420044	-0.13930456	Yes	
row_168	MX2	33659	-0.6934195756912231	-0.13425405	Yes	
row_169	PSMB9	33672	-0.7028551697731018	-0.12955748	Yes	
row_170	HLA-B	33682	-0.7116414904594421	-0.12477242	Yes	
row_171	ST8SIA4	33734	-0.7443890571594238	-0.12122612	Yes	
row_172	IRF1	33740	-0.7491136193275452	-0.11632308	Yes	
row_173	CXCL9	33743	-0.7523155212402344	-0.11133157	Yes	
row_174	HLA-DRB1	33749	-0.7566191554069519	-0.106428534	Yes	
row_175	IFIT1	33754	-0.7602127194404602	-0.101496	Yes	
row_176	SAMD9L	33762	-0.768277108669281	-0.09665196	Yes	
row_177	STAT4	33779	-0.7898684740066528	-0.09207336	Yes	
row_178	UBE2L6	33782	-0.7915314435958862	-0.08708184	Yes	
row_179	IFIT2	33792	-0.8004546761512756	-0.08229678	Yes	
row_180	MX1	33810	-0.8158826231956482	-0.07774768	Yes	
row_181	SECTM1	33821	-0.8272509574890137	-0.072992116	Yes	
row_182	CD69	33833	-0.8363519906997681	-0.06826605	Yes	
row_183	CD38	33842	-0.8482315540313721	-0.0634515	Yes	
row_184	IL10RA	33851	-0.8586081266403198	-0.058636945	Yes	
row_185	ISG15	33879	-0.8994110226631165	-0.054382782	Yes	
row_186	IRF8	33917	-0.9552254676818848	-0.050423563	Yes	
row_187	IL2RB	33926	-0.9700319766998291	-0.045609012	Yes	
row_188	CD74	33950	-1.0141090154647827	-0.04123687	Yes	
row_189	OASL	33983	-1.0719470977783203	-0.03713018	Yes	
row_190	GZMA	34012	-1.1332712173461914	-0.03290551	Yes	
row_191	ZBP1	34018	-1.1383148431777954	-0.028002478	Yes	
row_192	EPSTI1	34025	-1.1691293716430664	-0.023128938	Yes	
row_193	GBP4	34026	-1.1695853471755981	-0.018078433	Yes	
row_194	IDO1	34030	-1.1847814321517944	-0.01311641	Yes	
row_195	CMPK2	34063	-1.336471438407898	-0.009009719	Yes	
row_196	RSAD2	34084	-1.4633816480636597	-0.0045490973	Yes	
row_197	CCL5	34086	-1.482860803604126	4.7191372E-4	Yes	
